gmap_id,name,address,estado,ciudad,latitude,longitude,avg_rating,recommendations,rec_name,rec_address,rec_estado,rec_ciudad,rec_latitude,rec_longitude,rec_avg_rating
0x89c6b75ae35e6849:0xad6a17cff11280b4,Audrey’s Caribbean kitchen,"Audrey’s Caribbean kitchen, 7169 Ogontz Ave, Philadelphia, PA 19138",PA,Philadelphia,40.0638727,-75.1524294,4.2,0x89c6b75ae35e6849:0xad6a17cff11280b4,Audrey’s Caribbean kitchen,"Audrey’s Caribbean kitchen, 7169 Ogontz Ave, Philadelphia, PA 19138",PA,Philadelphia,40.0638727,-75.1524294,4.2
0x89c6c8857cc55749:0xbdb74c68ba824309,MTQ Phở Restaurant,"MTQ Phở Restaurant, 113 Chestnut St, Philadelphia, PA 19106",PA,Philadelphia,39.9483969,-75.1430912,4.3,0x89c6c8857cc55749:0xbdb74c68ba824309,MTQ Phở Restaurant,"MTQ Phở Restaurant, 113 Chestnut St, Philadelphia, PA 19106",PA,Philadelphia,39.9483969,-75.1430912,4.3
0x89c6c9d33c9dea89:0xb6a5d2c992843550,Villagio Pizza & Cafe,"Villagio Pizza & Cafe, 2533 E Clearfield St, Philadelphia, PA 19134",PA,Philadelphia,39.98518,-75.106745,3.9,0x89c6c9d33c9dea89:0xb6a5d2c992843550,Villagio Pizza & Cafe,"Villagio Pizza & Cafe, 2533 E Clearfield St, Philadelphia, PA 19134",PA,Philadelphia,39.98518,-75.106745,3.9
0x89c6b9e8175d4667:0xee8029bfbbab1beb,New Holiday Express Pizza,"New Holiday Express Pizza, 7415 Stenton Ave, Philadelphia, PA 19150",PA,Philadelphia,40.060845,-75.16739,3.7,0x89c6b9e8175d4667:0xee8029bfbbab1beb,New Holiday Express Pizza,"New Holiday Express Pizza, 7415 Stenton Ave, Philadelphia, PA 19150",PA,Philadelphia,40.060845,-75.16739,3.7
0x89c6c61eb35a0e09:0xe5473b84dbd3c24f,Bitar's,"Bitar's, 947 Federal St, Philadelphia, PA 19147",PA,Philadelphia,39.9346588,-75.1602793,4.7,0x89c6c61eb35a0e09:0xe5473b84dbd3c24f,Bitar's,"Bitar's, 947 Federal St, Philadelphia, PA 19147",PA,Philadelphia,39.9346588,-75.1602793,4.7
0x89c6c5fce7a2fbed:0xf1212af852e8366b,Oregon Steaks,"Oregon Steaks, 2654 S 10th St, Philadelphia, PA 19148, United States",PA,Philadelphia,39.9161476,-75.164641,4.3,0x89c6c5fce7a2fbed:0xf1212af852e8366b,Oregon Steaks,"Oregon Steaks, 2654 S 10th St, Philadelphia, PA 19148, United States",PA,Philadelphia,39.9161476,-75.164641,4.3
0x89c6c62eb505e32f:0xff9f46a79ea15031,13 Restaurant,"13 Restaurant, 1201 Market St, Philadelphia, PA 19107, United States",PA,Philadelphia,39.9523766,-75.160297,3.9,0x89c6c62eb505e32f:0xff9f46a79ea15031,13 Restaurant,"13 Restaurant, 1201 Market St, Philadelphia, PA 19107, United States",PA,Philadelphia,39.9523766,-75.160297,3.9
0x89c6b9b0a83208fd:0x2a81f3eeaa15544b,Five Star Restaurant,"Five Star Restaurant, 6667 Germantown Ave, Philadelphia, PA 19119",PA,Philadelphia,40.051228,-75.184924,4.1,0x89c6b9b0a83208fd:0x2a81f3eeaa15544b,Five Star Restaurant,"Five Star Restaurant, 6667 Germantown Ave, Philadelphia, PA 19119",PA,Philadelphia,40.051228,-75.184924,4.1
0x89c6b7fdb874994b:0x9a70cd70b649a111,Chucks Chinese,"Chucks Chinese, Germantown Ave &, W Glenwood Ave, Philadelphia, PA 19133",PA,Philadelphia,39.9990917,-75.1472074,4.5,0x89c6b7fdb874994b:0x9a70cd70b649a111,Chucks Chinese,"Chucks Chinese, Germantown Ave &, W Glenwood Ave, Philadelphia, PA 19133",PA,Philadelphia,39.9990917,-75.1472074,4.5
0x89c6b483688938cd:0xf3fd9cf0443bdb5d,Linden Italian Market,"Linden Italian Market, 4011 Linden Ave, Philadelphia, PA 19114",PA,Philadelphia,40.0545478,-75.004327,4.5,0x89c6b483688938cd:0xf3fd9cf0443bdb5d,Linden Italian Market,"Linden Italian Market, 4011 Linden Ave, Philadelphia, PA 19114",PA,Philadelphia,40.0545478,-75.004327,4.5
0x89c6b9f0a22a69df:0x2aeb9d203468f4ac,Silver Star Kitchen,"Silver Star Kitchen, 1453 Vernon Rd, Philadelphia, PA 19150",PA,Philadelphia,40.0739685,-75.1666472,4.2,0x89c6b9f0a22a69df:0x2aeb9d203468f4ac,Silver Star Kitchen,"Silver Star Kitchen, 1453 Vernon Rd, Philadelphia, PA 19150",PA,Philadelphia,40.0739685,-75.1666472,4.2
0x89c6b6a7fc7aa6e5:0x2a30b0446a15cfbe,Frank's Spaghetti House,"Frank's Spaghetti House, 7602 Castor Ave, Philadelphia, PA 19152",PA,Philadelphia,40.056184,-75.061858,4.0,0x89c6b6a7fc7aa6e5:0x2a30b0446a15cfbe,Frank's Spaghetti House,"Frank's Spaghetti House, 7602 Castor Ave, Philadelphia, PA 19152",PA,Philadelphia,40.056184,-75.061858,4.0
0x89c6b64200883647:0xf4e10db9b80e6ca1,Meekstreats,"Meekstreats, 1633 Orthodox St, Philadelphia, PA 19124",PA,Philadelphia,40.0143419,-75.08440379999999,4.8,0x89c6b64200883647:0xf4e10db9b80e6ca1,Meekstreats,"Meekstreats, 1633 Orthodox St, Philadelphia, PA 19124",PA,Philadelphia,40.0143419,-75.08440379999999,4.8
0x89c6b77b2d1e78cb:0x835d6399195b3f8f,Soul of Africa Restaurant,"Soul of Africa Restaurant, 6422 Rising Sun Ave, Philadelphia, PA 19111",PA,Philadelphia,40.050405,-75.095128,3.8,0x89c6b77b2d1e78cb:0x835d6399195b3f8f,Soul of Africa Restaurant,"Soul of Africa Restaurant, 6422 Rising Sun Ave, Philadelphia, PA 19111",PA,Philadelphia,40.050405,-75.095128,3.8
0x89c6c7eec2f912e3:0x6d94d4f037e6bac7,Hong Kong Restaurant,"Hong Kong Restaurant, 2218 W Diamond St, Philadelphia, PA 19121",PA,Philadelphia,39.9863794,-75.1701966,3.9,0x89c6c7eec2f912e3:0x6d94d4f037e6bac7,Hong Kong Restaurant,"Hong Kong Restaurant, 2218 W Diamond St, Philadelphia, PA 19121",PA,Philadelphia,39.9863794,-75.1701966,3.9
0x89c6b7607bab5525:0xbb12622412492549,Crab Du Jour Xpress Cajun Seafood,"Crab Du Jour Xpress Cajun Seafood, 6234 Bustleton Ave, Philadelphia, PA 19149",PA,Philadelphia,40.0339672,-75.0718021,4.4,0x89c6b7607bab5525:0xbb12622412492549,Crab Du Jour Xpress Cajun Seafood,"Crab Du Jour Xpress Cajun Seafood, 6234 Bustleton Ave, Philadelphia, PA 19149",PA,Philadelphia,40.0339672,-75.0718021,4.4
0x89c6b287007546d1:0x8f4969bcb842e9a,Domenic's Pizza,"Domenic's Pizza, 14258 Bustleton Ave, Philadelphia, PA 19116",PA,Philadelphia,40.1327576,-75.0119661,4.2,0x89c6b287007546d1:0x8f4969bcb842e9a,Domenic's Pizza,"Domenic's Pizza, 14258 Bustleton Ave, Philadelphia, PA 19116",PA,Philadelphia,40.1327576,-75.0119661,4.2
0x89c6c63097c5f551:0x4f7ab1039e290042,Serafina,"Serafina, 130 S 18th St, Philadelphia, PA 19103",PA,Philadelphia,39.9508116,-75.17067449999999,3.5,0x89c6c63097c5f551:0x4f7ab1039e290042,Serafina,"Serafina, 130 S 18th St, Philadelphia, PA 19103",PA,Philadelphia,39.9508116,-75.17067449999999,3.5
0x89c6b6a6c6931fab:0xd44987cfdc3e15,Dimension Sports Bar,"Dimension Sports Bar, 7318 Castor Ave, Philadelphia, PA 19152",PA,Philadelphia,40.052734,-75.06510999999999,4.3,0x89c6b6a6c6931fab:0xd44987cfdc3e15,Dimension Sports Bar,"Dimension Sports Bar, 7318 Castor Ave, Philadelphia, PA 19152",PA,Philadelphia,40.052734,-75.06510999999999,4.3
0x89c6b6c290a6a4f5:0xdb6bd3a1eede36a9,SALERNO'S Ristorante & Pizzeria,"SALERNO'S Ristorante & Pizzeria, 6500 Rising Sun Ave, Philadelphia, PA 19111",PA,Philadelphia,40.051257,-75.094259,4.5,0x89c6b6c290a6a4f5:0xdb6bd3a1eede36a9,SALERNO'S Ristorante & Pizzeria,"SALERNO'S Ristorante & Pizzeria, 6500 Rising Sun Ave, Philadelphia, PA 19111",PA,Philadelphia,40.051257,-75.094259,4.5
0x89c6c876f7191445:0xddc460ff834b8cad,Pizza Hut,"Pizza Hut, 901 W Girard Ave, Philadelphia, PA 19122",PA,Philadelphia,39.9714038,-75.1510213,3.2,0x89c6c876f7191445:0xddc460ff834b8cad,Pizza Hut,"Pizza Hut, 901 W Girard Ave, Philadelphia, PA 19122",PA,Philadelphia,39.9714038,-75.1510213,3.2
0x89c6b3c0f21333fd:0x3e35d1be52896bab,Shish Kabob Palace,"Shish Kabob Palace, 1683 Grant Ave, Philadelphia, PA 19115, United States",PA,Philadelphia,40.086835,-75.038828,4.4,0x89c6b3c0f21333fd:0x3e35d1be52896bab,Shish Kabob Palace,"Shish Kabob Palace, 1683 Grant Ave, Philadelphia, PA 19115, United States",PA,Philadelphia,40.086835,-75.038828,4.4
0x89c6c975091ead4b:0x7c076e0d727c5f3c,Musi BYOB,"Musi BYOB, 100 Morris St, Philadelphia, PA 19148",PA,Philadelphia,39.926348,-75.1474053,4.9,0x89c6c975091ead4b:0x7c076e0d727c5f3c,Musi BYOB,"Musi BYOB, 100 Morris St, Philadelphia, PA 19148",PA,Philadelphia,39.926348,-75.1474053,4.9
0x89c6b7a6a6fcd859:0x727c8623662aad69,Wild Crab,"Wild Crab, 3400 Aramingo Ave, Philadelphia, PA 19134",PA,Philadelphia,39.9924676,-75.1013555,3.9,0x89c6b7a6a6fcd859:0x727c8623662aad69,Wild Crab,"Wild Crab, 3400 Aramingo Ave, Philadelphia, PA 19134",PA,Philadelphia,39.9924676,-75.1013555,3.9
0x89c6b4345b53496f:0xb73863b8e97214ce,De Nofa's Homemade Sausage,"De Nofa's Homemade Sausage, 6946 Torresdale Ave, Philadelphia, PA 19135",PA,Philadelphia,40.0268735,-75.04187809999999,4.6,0x89c6b4345b53496f:0xb73863b8e97214ce,De Nofa's Homemade Sausage,"De Nofa's Homemade Sausage, 6946 Torresdale Ave, Philadelphia, PA 19135",PA,Philadelphia,40.0268735,-75.04187809999999,4.6
0x89c6c87c97123915:0xfc05ba3f0c22c8e1,Dunkin',"Dunkin', 329 Spring Garden St, Philadelphia, PA 19123",PA,Philadelphia,39.9613681,-75.1442766,3.6,0x89c6c87c97123915:0xfc05ba3f0c22c8e1,Dunkin',"Dunkin', 329 Spring Garden St, Philadelphia, PA 19123",PA,Philadelphia,39.9613681,-75.1442766,3.6
0x89c6c7cb404b578f:0xcefcd25a447e4eaa,Domino's Pizza,"Domino's Pizza, 401 N 21st St, Philadelphia, PA 19130",PA,Philadelphia,39.9622478,-75.1729739,3.1,0x89c6c7cb404b578f:0xcefcd25a447e4eaa,Domino's Pizza,"Domino's Pizza, 401 N 21st St, Philadelphia, PA 19130",PA,Philadelphia,39.9622478,-75.1729739,3.1
0x89c6b963e6a65d7f:0xb349f98a9e107bf7,Paradise Jamaican Restaurant,"Paradise Jamaican Restaurant, 1530 E Wadsworth Ave, Philadelphia, PA 19150",PA,Philadelphia,40.0795109,-75.17313299999999,4.0,0x89c6b963e6a65d7f:0xb349f98a9e107bf7,Paradise Jamaican Restaurant,"Paradise Jamaican Restaurant, 1530 E Wadsworth Ave, Philadelphia, PA 19150",PA,Philadelphia,40.0795109,-75.17313299999999,4.0
0x89c6b7c7e21d3fdd:0x6064cfbca926b093,McDonald's,"McDonald's, 4163 Whitaker Ave, Philadelphia, PA 19124, United States",PA,Philadelphia,40.012418,-75.119005,3.4,0x89c6b7c7e21d3fdd:0x6064cfbca926b093,McDonald's,"McDonald's, 4163 Whitaker Ave, Philadelphia, PA 19124, United States",PA,Philadelphia,40.012418,-75.119005,3.4
0x89c6b33204130d97:0x7f8621ca11607c2e,Speedy's Pizza,"Speedy's Pizza, 4013 Fairdale Rd, Philadelphia, PA 19154",PA,Philadelphia,40.084572,-74.9727333,4.1,0x89c6b33204130d97:0x7f8621ca11607c2e,Speedy's Pizza,"Speedy's Pizza, 4013 Fairdale Rd, Philadelphia, PA 19154",PA,Philadelphia,40.084572,-74.9727333,4.1
0x89c6c5fce7a2fbed:0xf1212af852e8366b,Oregon Steaks,"Oregon Steaks, 2654 S 10th St, Philadelphia, PA 19148, United States",PA,Philadelphia,39.9161476,-75.164641,4.3,0x89c6c5fce7a2fbed:0xf1212af852e8366b,Oregon Steaks,"Oregon Steaks, 2654 S 10th St, Philadelphia, PA 19148, United States",PA,Philadelphia,39.9161476,-75.164641,4.3
0x89c6b99cd11ca337:0xc56329f28bb7c9ed,Biryani Bowl Indian Cuisine,"Biryani Bowl Indian Cuisine, 219 E Willow Grove Ave, Philadelphia, PA 19118",PA,Philadelphia,40.0734891,-75.19833129999999,3.9,0x89c6b99cd11ca337:0xc56329f28bb7c9ed,Biryani Bowl Indian Cuisine,"Biryani Bowl Indian Cuisine, 219 E Willow Grove Ave, Philadelphia, PA 19118",PA,Philadelphia,40.0734891,-75.19833129999999,3.9
0x89c6c9dbd5a20303:0x3f2be79d06f1de1d,Oh Brother Philly,"Oh Brother Philly, 206 Market St, Philadelphia, PA 19106, United States",PA,Philadelphia,39.9496989,-75.1441608,4.6,0x89c6c9dbd5a20303:0x3f2be79d06f1de1d,Oh Brother Philly,"Oh Brother Philly, 206 Market St, Philadelphia, PA 19106, United States",PA,Philadelphia,39.9496989,-75.1441608,4.6
0x406ff04796c5b853:0x1dca12f1604140,2 In One Breakfast & Lunch,"2 In One Breakfast & Lunch, 5045 Wissahickon Ave, Philadelphia, PA 19144",PA,Philadelphia,40.0196544,-75.17435859999999,4.0,0x406ff04796c5b853:0x1dca12f1604140,2 In One Breakfast & Lunch,"2 In One Breakfast & Lunch, 5045 Wissahickon Ave, Philadelphia, PA 19144",PA,Philadelphia,40.0196544,-75.17435859999999,4.0
0x89c6b8369bfba48b:0x6f3a8ba9918e4bf7,B&B Breakfast & Lunch,"B&B Breakfast & Lunch, 5601 Germantown Ave, Philadelphia, PA 19144",PA,Philadelphia,40.0351623,-75.17371399999999,3.4,0x89c6b8369bfba48b:0x6f3a8ba9918e4bf7,B&B Breakfast & Lunch,"B&B Breakfast & Lunch, 5601 Germantown Ave, Philadelphia, PA 19144",PA,Philadelphia,40.0351623,-75.17371399999999,3.4
0x89c6c629b0100f79:0x343ad527ba2c979e,Panda Express,"Panda Express, 942 Market St, Philadelphia, PA 19107",PA,Philadelphia,39.9512118,-75.1566586,3.9,0x89c6c629b0100f79:0x343ad527ba2c979e,Panda Express,"Panda Express, 942 Market St, Philadelphia, PA 19107",PA,Philadelphia,39.9512118,-75.1566586,3.9
0x89c6b287afdcf559:0xab68839dce1b3f6e,Station Pizza,"Station Pizza, 14102 Bustleton Ave, Philadelphia, PA 19116",PA,Philadelphia,40.131999,-75.01223,3.9,0x89c6b287afdcf559:0xab68839dce1b3f6e,Station Pizza,"Station Pizza, 14102 Bustleton Ave, Philadelphia, PA 19116",PA,Philadelphia,40.131999,-75.01223,3.9
0x89c6b6ecaff56369:0x4ab66b591bb97e4e,Little Caesars Pizza,"Little Caesars Pizza, 919 Levick St SUITE 927, Philadelphia, PA 19111",PA,Philadelphia,40.044807,-75.08643000000001,3.3,0x89c6b6ecaff56369:0x4ab66b591bb97e4e,Little Caesars Pizza,"Little Caesars Pizza, 919 Levick St SUITE 927, Philadelphia, PA 19111",PA,Philadelphia,40.044807,-75.08643000000001,3.3
0x89c6b265af06f897:0xb3351833b9d0e55a,Rita's Italian Ice & Frozen Custard,"Rita's Italian Ice & Frozen Custard, 161 Byberry Rd, Philadelphia, PA 19116",PA,Philadelphia,40.128971,-75.023623,4.3,0x89c6b265af06f897:0xb3351833b9d0e55a,Rita's Italian Ice & Frozen Custard,"Rita's Italian Ice & Frozen Custard, 161 Byberry Rd, Philadelphia, PA 19116",PA,Philadelphia,40.128971,-75.023623,4.3
0x89c6c89939c99cbb:0x239e745d76ddbefe,Sushi Planet,"Sushi Planet, 624 S 3rd St, Philadelphia, PA 19147",PA,Philadelphia,39.940724,-75.14797399999999,4.3,0x89c6c89939c99cbb:0x239e745d76ddbefe,Sushi Planet,"Sushi Planet, 624 S 3rd St, Philadelphia, PA 19147",PA,Philadelphia,39.940724,-75.14797399999999,4.3
0x89c6c6319a947a7d:0xe7831cf21a34a1db,Tokyo Sushi & Catering,"Tokyo Sushi & Catering, 1701 John F Kennedy Blvd, Philadelphia, PA 19103",PA,Philadelphia,39.9545639,-75.1684674,4.2,0x89c6c6319a947a7d:0xe7831cf21a34a1db,Tokyo Sushi & Catering,"Tokyo Sushi & Catering, 1701 John F Kennedy Blvd, Philadelphia, PA 19103",PA,Philadelphia,39.9545639,-75.1684674,4.2
0x89c6c7cb404b578f:0xcefcd25a447e4eaa,Domino's Pizza,"Domino's Pizza, 401 N 21st St, Philadelphia, PA 19130",PA,Philadelphia,39.9622478,-75.1729739,3.1,0x89c6c7cb404b578f:0xcefcd25a447e4eaa,Domino's Pizza,"Domino's Pizza, 401 N 21st St, Philadelphia, PA 19130",PA,Philadelphia,39.9622478,-75.1729739,3.1
0x89c6c7efe7facb0d:0x4a421a9b9cf0847,B&M Grocery,"B&M Grocery, 2264 N 21st St, Philadelphia, PA 19132",PA,Philadelphia,39.9892899,-75.167577,4.2,0x89c6c7efe7facb0d:0x4a421a9b9cf0847,B&M Grocery,"B&M Grocery, 2264 N 21st St, Philadelphia, PA 19132",PA,Philadelphia,39.9892899,-75.167577,4.2
0x89c6c61ee1142f6b:0xaa02f56829607766,Fiesta Acapulco,"Fiesta Acapulco, 1122 S 9th St, Philadelphia, PA 19147",PA,Philadelphia,39.9357545,-75.1587136,4.2,0x89c6c61ee1142f6b:0xaa02f56829607766,Fiesta Acapulco,"Fiesta Acapulco, 1122 S 9th St, Philadelphia, PA 19147",PA,Philadelphia,39.9357545,-75.1587136,4.2
0x89c6c935afd77ebd:0x48d3003f56d5197,Mirage Lounge Philadelphia,"Mirage Lounge Philadelphia, 119 South St, Philadelphia, PA 19147",PA,Philadelphia,39.941182,-75.14477099999999,4.4,0x89c6c935afd77ebd:0x48d3003f56d5197,Mirage Lounge Philadelphia,"Mirage Lounge Philadelphia, 119 South St, Philadelphia, PA 19147",PA,Philadelphia,39.941182,-75.14477099999999,4.4
0x89c6c4072624d2a9:0x4437b2d55e9a5811,Dunkin',"Dunkin', 7000 Chester Ave, Philadelphia, PA 19142",PA,Philadelphia,39.9235943,-75.24526929999999,4.0,0x89c6c4072624d2a9:0x4437b2d55e9a5811,Dunkin',"Dunkin', 7000 Chester Ave, Philadelphia, PA 19142",PA,Philadelphia,39.9235943,-75.24526929999999,4.0
0x89c6c5e7ca489be3:0x1b94d4ac7d63608f,Celebre's Pizzeria,"Celebre's Pizzeria, 1536 Packer Ave, Philadelphia, PA 19145",PA,Philadelphia,39.9113159,-75.1753524,4.4,0x89c6c5e7ca489be3:0x1b94d4ac7d63608f,Celebre's Pizzeria,"Celebre's Pizzeria, 1536 Packer Ave, Philadelphia, PA 19145",PA,Philadelphia,39.9113159,-75.1753524,4.4
0x89c6c7f78d32596d:0xdb79081969164feb,New China,"New China, 2867 N 22nd St, Philadelphia, PA 19132",PA,Philadelphia,39.99858,-75.16681249999999,4.0,0x89c6c7f78d32596d:0xdb79081969164feb,New China,"New China, 2867 N 22nd St, Philadelphia, PA 19132",PA,Philadelphia,39.99858,-75.16681249999999,4.0
0x89c6b46820178075:0x4d136e5f100c5477,Soul Rebel Cocina,"Soul Rebel Cocina, 8016 Frankford Ave, Philadelphia, PA 19136",PA,Philadelphia,40.041861,-75.027512,4.5,0x89c6b46820178075:0x4d136e5f100c5477,Soul Rebel Cocina,"Soul Rebel Cocina, 8016 Frankford Ave, Philadelphia, PA 19136",PA,Philadelphia,40.041861,-75.027512,4.5
0x89c6c74f43a49b55:0x6be6995921c58b12,Steak 48,"Steak 48, 260 S Broad St, Philadelphia, PA 19102",PA,Philadelphia,39.9472536,-75.1649533,4.6,0x89c6c74f43a49b55:0x6be6995921c58b12,Steak 48,"Steak 48, 260 S Broad St, Philadelphia, PA 19102",PA,Philadelphia,39.9472536,-75.1649533,4.6
0x89c6c98f50121f61:0x245acb3af830337,Freebyrd Chicken,"Freebyrd Chicken, 111 S Independence Mall E, Philadelphia, PA 19106",PA,Philadelphia,39.9497563,-75.14806229999999,4.4,0x89c6c98f50121f61:0x245acb3af830337,Freebyrd Chicken,"Freebyrd Chicken, 111 S Independence Mall E, Philadelphia, PA 19106",PA,Philadelphia,39.9497563,-75.14806229999999,4.4
0x89c6b36177b84d3d:0xe7c259ba3cd7554,Asia Mix Restaurant,"Asia Mix Restaurant, 11000 Roosevelt Blvd Ste 154, Philadelphia, PA 19116",PA,Philadelphia,40.1032144,-75.0102316,4.7,0x89c6b36177b84d3d:0xe7c259ba3cd7554,Asia Mix Restaurant,"Asia Mix Restaurant, 11000 Roosevelt Blvd Ste 154, Philadelphia, PA 19116",PA,Philadelphia,40.1032144,-75.0102316,4.7
0x89c6c6ecf8a1003b:0xe17eb5d519a76f71,Chili Garden 重庆私房菜,"Chili Garden 重庆私房菜, 4626 Baltimore Ave, Philadelphia, PA 19143",PA,Philadelphia,39.948497,-75.216261,4.4,0x89c6c6ecf8a1003b:0xe17eb5d519a76f71,Chili Garden 重庆私房菜,"Chili Garden 重庆私房菜, 4626 Baltimore Ave, Philadelphia, PA 19143",PA,Philadelphia,39.948497,-75.216261,4.4
0x89c6c722d1592419:0x37dc96380f2d7f11,New Star Express Pizza,"New Star Express Pizza, 5202 Lancaster Ave, Philadelphia, PA 19131",PA,Philadelphia,39.9771528,-75.2271105,3.3,0x89c6c722d1592419:0x37dc96380f2d7f11,New Star Express Pizza,"New Star Express Pizza, 5202 Lancaster Ave, Philadelphia, PA 19131",PA,Philadelphia,39.9771528,-75.2271105,3.3
0x89c6b90ad4438417:0xadc9acab1f13931c,Grill 'N' Dutchy,"Grill 'N' Dutchy, 5522 Germantown Ave, Philadelphia, PA 19144",PA,Philadelphia,40.034729,-75.17355309999999,4.4,0x89c6b90ad4438417:0xadc9acab1f13931c,Grill 'N' Dutchy,"Grill 'N' Dutchy, 5522 Germantown Ave, Philadelphia, PA 19144",PA,Philadelphia,40.034729,-75.17355309999999,4.4
0x89c6c41cad72ed75:0x8716f9063c407b78,Le Mandingue African Restaurant,"Le Mandingue African Restaurant, 6620 Woodland Ave, Philadelphia, PA 19142, United States",PA,Philadelphia,39.9239698,-75.2361698,4.2,0x89c6c41cad72ed75:0x8716f9063c407b78,Le Mandingue African Restaurant,"Le Mandingue African Restaurant, 6620 Woodland Ave, Philadelphia, PA 19142, United States",PA,Philadelphia,39.9239698,-75.2361698,4.2
0x89c6b9dd45a7ca41:0x3d209613b70c243,WOW WINGS,"WOW WINGS, 6320 Stenton Ave, Philadelphia, PA 19138",PA,Philadelphia,40.0590901,-75.165351,4.0,0x89c6b9dd45a7ca41:0x3d209613b70c243,WOW WINGS,"WOW WINGS, 6320 Stenton Ave, Philadelphia, PA 19138",PA,Philadelphia,40.0590901,-75.165351,4.0
0x89c6c611495714c1:0x4aa50f40626f8874,Michael’s Chinese Restaurant,"Michael’s Chinese Restaurant, 1601 Wharton St, Philadelphia, PA 19146",PA,Philadelphia,39.934707,-75.170919,3.8,0x89c6c611495714c1:0x4aa50f40626f8874,Michael’s Chinese Restaurant,"Michael’s Chinese Restaurant, 1601 Wharton St, Philadelphia, PA 19146",PA,Philadelphia,39.934707,-75.170919,3.8
0x89c6b77b2d1e78cb:0x835d6399195b3f8f,Soul of Africa Restaurant,"Soul of Africa Restaurant, 6422 Rising Sun Ave, Philadelphia, PA 19111",PA,Philadelphia,40.050405,-75.095128,3.8,0x89c6b77b2d1e78cb:0x835d6399195b3f8f,Soul of Africa Restaurant,"Soul of Africa Restaurant, 6422 Rising Sun Ave, Philadelphia, PA 19111",PA,Philadelphia,40.050405,-75.095128,3.8
0x89c6c625ff5ca707:0xef03a7ab9f987253,Potbelly Sandwich Shop,"Potbelly Sandwich Shop, 1635 Market St, Philadelphia, PA 19103",PA,Philadelphia,39.9533823,-75.16822069999999,4.2,0x89c6c625ff5ca707:0xef03a7ab9f987253,Potbelly Sandwich Shop,"Potbelly Sandwich Shop, 1635 Market St, Philadelphia, PA 19103",PA,Philadelphia,39.9533823,-75.16822069999999,4.2
0x89c6c6ecf8a1003b:0xe17eb5d519a76f71,Chili Garden 重庆私房菜,"Chili Garden 重庆私房菜, 4626 Baltimore Ave, Philadelphia, PA 19143",PA,Philadelphia,39.948497,-75.216261,4.4,0x89c6c6ecf8a1003b:0xe17eb5d519a76f71,Chili Garden 重庆私房菜,"Chili Garden 重庆私房菜, 4626 Baltimore Ave, Philadelphia, PA 19143",PA,Philadelphia,39.948497,-75.216261,4.4
0x89c6b483688938cd:0xf3fd9cf0443bdb5d,Linden Italian Market,"Linden Italian Market, 4011 Linden Ave, Philadelphia, PA 19114",PA,Philadelphia,40.0545478,-75.004327,4.5,0x89c6b483688938cd:0xf3fd9cf0443bdb5d,Linden Italian Market,"Linden Italian Market, 4011 Linden Ave, Philadelphia, PA 19114",PA,Philadelphia,40.0545478,-75.004327,4.5
0x89c6b44a0ad91b0f:0x29b323bab5356cbf,A'S pizza,"A'S pizza, 7100 Edmund St, Philadelphia, PA 19135",PA,Philadelphia,40.026854,-75.037534,4.0,0x89c6b44a0ad91b0f:0x29b323bab5356cbf,A'S pizza,"A'S pizza, 7100 Edmund St, Philadelphia, PA 19135",PA,Philadelphia,40.026854,-75.037534,4.0
0x89c6c8854c16c481:0xedd54c48c5c15f46,The Olde Bar,"The Olde Bar, 125 Walnut St, Philadelphia, PA 19106, United States",PA,Philadelphia,39.9469,-75.14409169999999,4.5,0x89c6c8854c16c481:0xedd54c48c5c15f46,The Olde Bar,"The Olde Bar, 125 Walnut St, Philadelphia, PA 19106, United States",PA,Philadelphia,39.9469,-75.14409169999999,4.5
0x89c6b70dc8ae1e85:0x47f1df72e8148761,Chat On Chew,"Chat On Chew, 435 W Chew Ave, Philadelphia, PA 19120",PA,Philadelphia,40.03803,-75.12965799999999,3.7,0x89c6b70dc8ae1e85:0x47f1df72e8148761,Chat On Chew,"Chat On Chew, 435 W Chew Ave, Philadelphia, PA 19120",PA,Philadelphia,40.03803,-75.12965799999999,3.7
0x89c6c41cad72ed75:0x8716f9063c407b78,Le Mandingue African Restaurant,"Le Mandingue African Restaurant, 6620 Woodland Ave, Philadelphia, PA 19142, United States",PA,Philadelphia,39.9239698,-75.2361698,4.2,0x89c6c41cad72ed75:0x8716f9063c407b78,Le Mandingue African Restaurant,"Le Mandingue African Restaurant, 6620 Woodland Ave, Philadelphia, PA 19142, United States",PA,Philadelphia,39.9239698,-75.2361698,4.2
0x89c6b7bbaafc1a11:0x85e08e653730a631,Cafe Tinto,"Cafe Tinto, 143 E Wyoming Ave, Philadelphia, PA 19120",PA,Philadelphia,40.0215322,-75.1225992,4.6,0x89c6b7bbaafc1a11:0x85e08e653730a631,Cafe Tinto,"Cafe Tinto, 143 E Wyoming Ave, Philadelphia, PA 19120",PA,Philadelphia,40.0215322,-75.1225992,4.6
0x89c6c8a27052c011:0x227c5627d96a4e11,No. 1 China,"No. 1 China, 843 S 2nd St, Philadelphia, PA 19147",PA,Philadelphia,39.9363496,-75.14649299999999,3.5,0x89c6c8a27052c011:0x227c5627d96a4e11,No. 1 China,"No. 1 China, 843 S 2nd St, Philadelphia, PA 19147",PA,Philadelphia,39.9363496,-75.14649299999999,3.5
