name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,state,url,city,id_sitio
Subway,"Subway, 30 Rockefeller Plaza, New York, NY 10112",0x89c258fed6d19b35:0xc7c519a5a706e9c4,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",40.7595563,-73.9804554,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']",3.5,84,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258fed6d19b35:0xc7c519a5a706e9c4?authuser=-1&hl=en&gl=us,Nueva York,711
St Nicholas Deli,"St Nicholas Deli, 285 St Nicholas Ave, New York, NY 10027",0x89c2f66cb1e2d085:0xa9585d8ddf82bf33,,40.8104484,-73.9530458,"['Deli', 'Fast food restaurant', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop']",4.4,80,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f66cb1e2d085:0xa9585d8ddf82bf33?authuser=-1&hl=en&gl=us,Nueva York,712
DeliArepa Express NY,"DeliArepa Express NY, 2 W 46th St, New York, NY 10036",0x89c2599f741b01c3:0x65dee8101483165f,,40.7560961,-73.9798129,['Colombian restaurant'],5.0,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2599f741b01c3:0x65dee8101483165f?authuser=-1&hl=en&gl=us,Nueva York,713
TORIBRO Ramen,"TORIBRO Ramen, 366 W 52nd St, New York, NY 10019",0x89c259734cf41d5d:0xb3e5a707ebe0181a,,40.7643836,-73.9876243,['Ramen restaurant'],4.9,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259734cf41d5d:0xb3e5a707ebe0181a?authuser=-1&hl=en&gl=us,Nueva York,714
Bistro Casa Azul,"Bistro Casa Azul, 343 Pleasant Ave, New York, NY 10035",0x89c2f5b3180603f5:0x9fcef1ce57dd3259,,40.796602,-73.93231999999999,"['Mexican restaurant', 'Catering food and drink supplier', 'Cocktail bar', 'Party planner']",4.9,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f5b3180603f5:0x9fcef1ce57dd3259?authuser=-1&hl=en&gl=us,Nueva York,715
Bagel Market,"Bagel Market, 425 Lexington Ave, New York, NY 10017",0x89c25943820eb7a5:0x2ab459cc19257e24,,40.751995,-73.9749863,"['Bagel shop', 'Breakfast restaurant', 'Cheesesteak restaurant', 'Coffee shop', 'Deli', 'Hamburger restaurant', 'Juice shop', 'Lunch restaurant', 'Salad shop', 'Sandwich shop']",4.8,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25943820eb7a5:0x2ab459cc19257e24?authuser=-1&hl=en&gl=us,Nueva York,716
Mayanoki,"Mayanoki, 620 E 6th St, New York, NY 10009",0x89c25981ac057693:0x2087e7c8626d6d1d,"Reservation-only place offering a daily set menu of sustainable sushi, with two seatings a night.",40.7240333,-73.98080279999999,['Sushi restaurant'],4.7,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25981ac057693:0x2087e7c8626d6d1d?authuser=-1&hl=en&gl=us,Nueva York,717
Gayle's Broadway Rose,"Gayle's Broadway Rose, 694 8th Ave, New York, NY 10036",0x89c2590f59ac857d:0xaac9f12104df13b5,,40.7582948,-73.98880079999999,"['Restaurant', 'Dinner theater', 'Drama theater', 'Live music bar', 'Live music venue']",4.7,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2590f59ac857d:0xaac9f12104df13b5?authuser=-1&hl=en&gl=us,Nueva York,718
Dulceria,"Dulceria, 2220 Frederick Douglass Blvd, New York, NY 10026",0x89c2f77283e8fe2d:0x15378c04f07e34bd,,40.8066447,-73.9533637,"['Bakery', 'Chilean restaurant', 'Pastry shop']",4.7,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f77283e8fe2d:0x15378c04f07e34bd?authuser=-1&hl=en&gl=us,Nueva York,719
The Restaurant,"The Restaurant, 506 9th Ave, New York, NY 10018",0x89c2594f6db7295d:0x54166e2a9ffa1529,,40.7560837,-73.994125,"['Restaurant', 'Cocktail bar', 'New American restaurant']",4.7,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2594f6db7295d:0x54166e2a9ffa1529?authuser=-1&hl=en&gl=us,Nueva York,720
Paisley,"Paisley, 429 Greenwich St, New York, NY 10013",0x89c2596d5783c191:0xaa7dd02ec324640e,"Pan-Indian plates, craft cocktails & wine are served at this sprawling haunt with a wraparound bar.",40.7222699,-74.0095596,['Indian restaurant'],4.7,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2596d5783c191:0xaa7dd02ec324640e?authuser=-1&hl=en&gl=us,Nueva York,721
Berber Street Food,"Berber Street Food, 35 Carmine St, New York, NY 10014",0x89c25920551cf4a9:0xe654d34d9d20ee11,"Small, unfussy outpost offering African street-food snacks, customizable proteins & fusion bowls.",40.7302497,-74.0033643,"['North African restaurant', 'African restaurant', 'Restaurant']",4.7,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25920551cf4a9:0xe654d34d9d20ee11?authuser=-1&hl=en&gl=us,Nueva York,722
NYC Falafel Co,"NYC Falafel Co, 201 Allen St, New York, NY 10002",0x89c259840b6a6015:0x124e326b71a01f00,"Cozy deli turning out falafels, gyros & other Middle Eastern bites, plus fruit smoothies & juices.",40.722536,-73.989167,"['Falafel restaurant', 'Takeout Restaurant', 'Mediterranean restaurant', 'Restaurant']",4.6,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259840b6a6015:0x124e326b71a01f00?authuser=-1&hl=en&gl=us,Nueva York,723
La Amistad,"La Amistad, 2067 2nd Ave, New York, NY 10029",0x89c2f6022de4c5eb:0x5154475dc78bcd3a,,40.7911227,-73.9423805,['Pizza restaurant'],4.6,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f6022de4c5eb:0x5154475dc78bcd3a?authuser=-1&hl=en&gl=us,Nueva York,724
The Sabieng Thai,"The Sabieng Thai, 71 1st Avenue, New York, NY 10003",0x89c25983370e0375:0x3ae2701077a28942,"Intimate, narrow eatery offering Thai cuisine such as noodles & classic curries in unfussy digs.",40.7255239,-73.9871821,['Thai restaurant'],4.5,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25983370e0375:0x3ae2701077a28942?authuser=-1&hl=en&gl=us,Nueva York,725
Lenox Fast Food,"Lenox Fast Food, New York, NY 10030",0x89c2f6786a37aa79:0xd8b1d74c917e6968,,40.8191245,-73.9375736,['Fast food restaurant'],4.5,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f6786a37aa79:0xd8b1d74c917e6968?authuser=-1&hl=en&gl=us,Nueva York,726
Birria LES,"Birria LES, 127 Rivington St, New York, NY 10002",0x89c25901e9d29231:0x57ef16a3a0817187,,40.7196344,-73.9871106,"['Mexican restaurant', 'Halal restaurant']",4.5,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25901e9d29231:0x57ef16a3a0817187?authuser=-1&hl=en&gl=us,Nueva York,727
Oak Tuscan Truffle Lounge,"Oak Tuscan Truffle Lounge, 28 Greenwich Ave, New York, NY 10011",0x89c25996866997c9:0x57d70db2ae5e35d0,,40.7350283,-74.00001639999999,['Italian restaurant'],4.5,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25996866997c9:0x57d70db2ae5e35d0?authuser=-1&hl=en&gl=us,Nueva York,728
Tonii's Fresh Rice Noodle,"Tonii's Fresh Rice Noodle, 83 Bayard St, New York, NY 10013",0x89c25bb3a7094f93:0x330b66b8d277fbe,,40.7156143,-73.99896199999999,['Restaurant'],4.5,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25bb3a7094f93:0x330b66b8d277fbe?authuser=-1&hl=en&gl=us,Nueva York,729
Little Tong Noodle Shop,"Little Tong Noodle Shop, 235 E 53rd St, New York, NY 10022",0x89c259ca027259f7:0x280b9239840e8b4c,,40.7572969,-73.9679199,['Chinese noodle restaurant'],4.5,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259ca027259f7:0x280b9239840e8b4c?authuser=-1&hl=en&gl=us,Nueva York,730
Angelina Cafe,"Angelina Cafe, 43 Avenue A, New York, NY 10009",0x89c25982f84e96c9:0x298dc7d082b084a4,"This warm cafe serves a broad menu of pastas, sandwiches, seafood & burgers, plus a weekend brunch.",40.723828,-73.985373,"['New American restaurant', 'Health food restaurant', 'Mediterranean restaurant']",4.4,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25982f84e96c9:0x298dc7d082b084a4?authuser=-1&hl=en&gl=us,Nueva York,731
Etrog,"Etrog, 122 E 58th St, New York, NY 10022",0x89c25985d6cc9055:0xf009eb2ca55c10f9,A menu featuring an array of family-style Mediterranean dishes with weekly Shabbat dinner service.,40.7617194,-73.9694372,"['Kosher restaurant', 'Catering food and drink supplier']",4.4,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25985d6cc9055:0xf009eb2ca55c10f9?authuser=-1&hl=en&gl=us,Nueva York,732
Pino,"Pino, 156 E 33rd St, New York, NY 10016",0x89c259062f947c03:0x8ad486655ccaf372,"Very small, lively wine bar offering a changing vino list plus pizza, salads & other nibbles.",40.7451811,-73.9791907,"['Wine bar', 'Restaurant']",4.4,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259062f947c03:0x8ad486655ccaf372?authuser=-1&hl=en&gl=us,Nueva York,733
Gourmandises de France,"Gourmandises de France, 1437 1st Avenue, New York, NY 10021",0x89c258c0c067b169:0xe5d9e297452fb1fe,"Relaxed, counter-serve stop producing artisanal, handmade French pastries & breads.",40.7695628,-73.9549404,"['Bakery', 'Kosher restaurant']",4.4,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258c0c067b169:0xe5d9e297452fb1fe?authuser=-1&hl=en&gl=us,Nueva York,734
Mi Nidito,"Mi Nidito, 818 10th Ave, New York, NY 10019",0x89c25857ac555dcd:0xed1edcb1853b4c04,"Made-to-order Mexican fare, with many vegetarian options, plus dozens of margaritas.",40.767381,-73.98949259999999,"['Mexican restaurant', 'Vegetarian restaurant']",4.4,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25857ac555dcd:0xed1edcb1853b4c04?authuser=-1&hl=en&gl=us,Nueva York,735
ChouChou,"ChouChou, 215 E 4th St, New York, NY 10009",0x89c259829b939549:0xf7c4abb2931d8a4f,"Stylish, candlelit setting for contemporary Moroccan cuisine with pastries, mint tea, beer & wine.",40.72379,-73.9834465,"['Moroccan restaurant', 'Mediterranean restaurant', 'Wine bar']",4.4,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259829b939549:0xf7c4abb2931d8a4f?authuser=-1&hl=en&gl=us,Nueva York,736
Trattoria Belvedere,"Trattoria Belvedere, 165 Lexington Ave, New York, NY 10016",0x89c259086b89eb17:0xedead0d2ee0f562a,"Familiar Italian dishes served in a traditional, brick-walled dining room.",40.74404,-73.981296,['Italian restaurant'],4.4,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259086b89eb17:0xedead0d2ee0f562a?authuser=-1&hl=en&gl=us,Nueva York,737
Pokebab,"Pokebab, 2047 Broadway, New York, NY 10023",0x89c259c56d4c14b9:0x9ded90810f418ddd,,40.7777806,-73.9824112,"['Japanese restaurant', 'Restaurant']",4.4,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259c56d4c14b9:0x9ded90810f418ddd?authuser=-1&hl=en&gl=us,Nueva York,738
Harlem Food CT,"Harlem Food CT, 66 W 116th St, New York, NY 10026",0x89c2f610483317f3:0x42a546d55036d699,,40.8016807,-73.9492683,"['Middle Eastern restaurant', 'Restaurant']",4.3,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f610483317f3:0x42a546d55036d699?authuser=-1&hl=en&gl=us,Nueva York,739
Daytripper,"Daytripper, 158 Loisaida Ave, New York, NY 10009",0x89c259a72ed59029:0x34d5311972abdf65,This local bar offers a rotating list of 17 American beers on draft & an American gastropub menu.,40.725716,-73.977479,"['Bar & grill', 'Bar', 'Chicken wings restaurant', 'Hamburger restaurant', 'Restaurant']",4.3,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259a72ed59029:0x34d5311972abdf65?authuser=-1&hl=en&gl=us,Nueva York,740
Hokey Poké,"Hokey Poké, 805 3rd ave Crystal Pavillion Food Atrium, inside the 805 office building, 805 3rd Ave, New York, NY 10022",0x89c258e2d72bdd15:0x5e05b22c286ae570,Modern takes on traditional Hawaiian poke bowls & sides in a casual setup with delivery available.,40.7554138,-73.970734,"['Hawaiian restaurant', 'Gluten-free restaurant', 'Salsa bar', 'Vegetarian restaurant']",4.3,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258e2d72bdd15:0x5e05b22c286ae570?authuser=-1&hl=en&gl=us,Nueva York,741
Pokegreen,"Pokegreen, 3 Hanover Square, New York, NY 10004",0x89c25a163b03e3c9:0x4c44fe60c82a937,,40.704999,-74.009625,['Hawaiian restaurant'],4.3,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25a163b03e3c9:0x4c44fe60c82a937?authuser=-1&hl=en&gl=us,Nueva York,742
FREEHOLD In The Park,"FREEHOLD In The Park, 20 Union Square W, New York, NY 10003",0x89c259f744b20deb:0xb536eb5ee402f92f,Upscale Italian kitchen & cocktail bar in a breezy Union Square setting with outdoor tables.,40.7364498,-73.9899257,"['Restaurant', 'Bar', 'Cafe', 'Pizza restaurant']",4.2,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259f744b20deb:0xb536eb5ee402f92f?authuser=-1&hl=en&gl=us,Nueva York,743
FREEHOLD In The Park,"FREEHOLD In The Park, 20 Union Square W, New York, NY 10003",0x89c259f744b20deb:0xb536eb5ee402f92f,Upscale Italian kitchen & cocktail bar in a breezy Union Square setting with outdoor tables.,40.7364498,-73.9899257,"['Restaurant', 'Bar', 'Cafe', 'Pizza restaurant']",4.2,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259f744b20deb:0xb536eb5ee402f92f?authuser=-1&hl=en&gl=us,Nueva York,744
Sookk,"Sookk, 2686 Broadway, New York, NY 10025",0x89c2f625caadc3f1:0x98a7dd15b0b3987a,Tiny neighborhood Thai eatery serving large portions of Bangkok-inspired street food.,40.798701,-73.968501,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",4.2,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f625caadc3f1:0x98a7dd15b0b3987a?authuser=-1&hl=en&gl=us,Nueva York,745
Cafe Roma,"Cafe Roma, 854 Amsterdam Ave #1, New York, NY 10025",0x89c2f6242ebc1145:0x740ab0745baeaaa,Counter-serve pizzeria doling out standard pies along with kosher & Middle Eastern offerings.,40.797821,-73.967931,"['Pizza restaurant', 'Italian restaurant', 'Delivery Restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout', 'Restaurant']",4.2,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f6242ebc1145:0x740ab0745baeaaa?authuser=-1&hl=en&gl=us,Nueva York,746
Nonnas L.E.S. Pizzeria,"Nonnas L.E.S. Pizzeria, 105 Clinton St, New York, NY 10002",0x89c2598055bbf3f3:0xd5f51ac5507c8cf3,"Pasta, salads, full pies & pizza by the slice are offered at this no-frills pizza counter.",40.718235,-73.98583099999999,"['Pizza delivery', 'Delivery Restaurant', 'Takeout Restaurant', 'Pizza restaurant']",4.2,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2598055bbf3f3:0xd5f51ac5507c8cf3?authuser=-1&hl=en&gl=us,Nueva York,747
Good,"Good, 89 Greenwich Ave, New York, NY 10014",0x89c25995ee65afa7:0x5176f9b6f36def2b,"Modern American comfort food in a casual Village spot, with a popular weekend brunch.",40.7372741,-74.0018114,"['American restaurant', 'New American restaurant']",4.2,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25995ee65afa7:0x5176f9b6f36def2b?authuser=-1&hl=en&gl=us,Nueva York,748
West End Taqueria,"West End Taqueria, 301 W 96th St, New York, NY 10025",0x89c2f62873fd9fad:0x9023bf9c4063d8ae,,40.7955359,-73.97341569999999,['Mexican restaurant'],4.2,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f62873fd9fad:0x9023bf9c4063d8ae?authuser=-1&hl=en&gl=us,Nueva York,749
West End Taqueria,"West End Taqueria, 301 W 96th St, New York, NY 10025",0x89c2f728284450c7:0xfc5776ff695985c3,,40.7955359,-73.97341569999999,"['Mexican restaurant', 'Delivery Restaurant']",4.2,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f728284450c7:0xfc5776ff695985c3?authuser=-1&hl=en&gl=us,Nueva York,750
Agavi,"Agavi, 72 E 7th St, New York, NY 10003",0x89c2599cc29743a3:0x1a8e92743af2c72e,"Juice bar featuring cold pressed juices, smoothies, shakes & raw foods, plus acai bowl specialty.",40.7272054,-73.9867792,"['Juice shop', 'Vegan restaurant']",4.2,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2599cc29743a3:0x1a8e92743af2c72e?authuser=-1&hl=en&gl=us,Nueva York,751
Bread & Butter Market,"Bread & Butter Market, 579 Main St, New York, NY 10044",0x89c258c5998aeca7:0xd37288c21061d8e0,"Compact, family-owned mini-market offering groceries & an in-store deli for sandwiches & platters.",40.7626934,-73.94945779999999,['Eclectic restaurant'],4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258c5998aeca7:0xd37288c21061d8e0?authuser=-1&hl=en&gl=us,Nueva York,752
Drift In,"Drift In, 389 West St, New York, NY 10014",0x89c259ea162811b1:0xd0c6d88f897e5ae0,"Open-air waterfront locale serving oysters, seafood dishes & burgers, plus cocktails, wines & beers.",40.7329109,-74.0106435,['Oyster bar restaurant'],4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259ea162811b1:0xd0c6d88f897e5ae0?authuser=-1&hl=en&gl=us,Nueva York,753
Junior's Restaurant,"Junior's Restaurant, 87 E 42nd St, New York, NY 10017",0x89c259022019546b:0x4dbf970a631247cc,"Offshoot of the famous Brooklyn cheesecake & deli-food operation, located under Grand Central.",40.7527514,-73.97741959999999,"['American restaurant', 'Restaurant']",4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259022019546b:0x4dbf970a631247cc?authuser=-1&hl=en&gl=us,Nueva York,754
Hunan Delight Matsuya,"Hunan Delight Matsuya, 1467 York Ave, New York, NY 10075",0x89c258b883e20651:0x6a9d25ff5743605,Relaxed eatery serving straightforward Chinese food such as General Tso's chicken & crab rangoon.,40.770715,-73.95125879999999,"['Chinese restaurant', 'Asian restaurant', 'Japanese restaurant', 'Delivery Restaurant']",4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258b883e20651:0x6a9d25ff5743605?authuser=-1&hl=en&gl=us,Nueva York,755
Semsom Eatery,"Semsom Eatery, 2 Astor Pl, New York, NY 10003",0x89c2599a5aae9ded:0x6d751747307aeceb,"Colorful branch of a Middle Eastern chain offering contemporary Lebanese bites, plus groceries.",40.7297959,-73.9925884,['Mediterranean restaurant'],4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2599a5aae9ded:0x6d751747307aeceb?authuser=-1&hl=en&gl=us,Nueva York,756
Vote for Pedro,"Vote for Pedro, 226 E 53rd St, New York, NY 10022",0x89c258e383468925:0x7c40ba6b5bcdb54e,,40.7571984,-73.96844949999999,['Mexican restaurant'],4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258e383468925:0x7c40ba6b5bcdb54e?authuser=-1&hl=en&gl=us,Nueva York,757
Poke Chan,"Poke Chan, 315 5th Ave Ground Floor, New York, NY 10016",0x89c259a842d3a193:0xe52ba64aa7f4c304,Sushi restaurant serving creations from sustainably sourced fish by a Michelin-starred chef.,40.7468664,-73.98515499999999,"['Restaurant', 'Delivery service']",4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259a842d3a193:0xe52ba64aa7f4c304?authuser=-1&hl=en&gl=us,Nueva York,758
A Voce,"A Voce, 10 Columbus Cir, New York, NY 10019",0x89c258f62fec73a7:0x1722dc8e3df27804,Polished Italian eatery in a sleek Time Warner Center venue that overlooks Central Park.,40.767899,-73.982939,['Italian restaurant'],4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258f62fec73a7:0x1722dc8e3df27804?authuser=-1&hl=en&gl=us,Nueva York,759
Oishi Village,"Oishi Village, 199 2nd Ave, New York, NY 10003",0x89c2596766185109:0xb9a9019af78b89f4,Small eatery offering sushi & other traditional Japanese specialties in an informal space.,40.7314047,-73.9859184,"['Sushi restaurant', 'Restaurant']",4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2596766185109:0xb9a9019af78b89f4?authuser=-1&hl=en&gl=us,Nueva York,760
Rivoli Pizza II,"Rivoli Pizza II, 501 Hudson St #2805, New York, NY 10014",0x89c2599351ab8a87:0x3f77fd982fc59510,,40.7331307,-74.0066255,"['Pizza delivery', 'Delivery Restaurant', 'Takeout Restaurant', 'Pizza Takeout', 'Restaurant']",4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2599351ab8a87:0x3f77fd982fc59510?authuser=-1&hl=en&gl=us,Nueva York,761
Secret Room New York,"Secret Room New York, 707 8th Ave, New York, NY 10036",0x89c2585387a27683:0x316284a436b86507,,40.758903,-73.98897199999999,"['Event venue', 'Bar', 'Night club', 'Restaurant']",4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2585387a27683:0x316284a436b86507?authuser=-1&hl=en&gl=us,Nueva York,762
Canteen 82,"Canteen 82, 467 Columbus Ave Ground Floor, New York, NY 10024",0x89c258857013ebe3:0x8ee1c20ce06188b4,"Casual eatery known for dumplings, noodles & other Chinese-American classics.",40.784051,-73.973604,"['Chinese restaurant', 'Bar']",4.1,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258857013ebe3:0x8ee1c20ce06188b4?authuser=-1&hl=en&gl=us,Nueva York,763
Sandbar Rooftop,"Sandbar Rooftop, 152 W 26th St, New York, NY 10001",0x89c259d10e654f89:0x62d82b277df2095a,Cocktails & bites atop the Hilton Hotel in a chic eatery with a beachy vibe & panoramic city views.,40.7455564,-73.9937483,"['Lounge', 'Hotel']",4.0,78,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259d10e654f89:0x62d82b277df2095a?authuser=-1&hl=en&gl=us,Nueva York,764
